image_id,expected_path,annotation_file
"283554,15cec0003873d14c",/workspace/data/crowdhuman/Images/283554_15cec0003873d14c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_15cec0003873d14c.json
"284193,1ebbc000abc16142",/workspace/data/crowdhuman/Images/284193_1ebbc000abc16142.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_1ebbc000abc16142.json
"282555,b5b69000e3a5c4e5",/workspace/data/crowdhuman/Images/282555_b5b69000e3a5c4e5.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_b5b69000e3a5c4e5.json
"283647,1a429000d28b061e",/workspace/data/crowdhuman/Images/283647_1a429000d28b061e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_1a429000d28b061e.json
"283554,15cdb0000b32d5b6",/workspace/data/crowdhuman/Images/283554_15cdb0000b32d5b6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_15cdb0000b32d5b6.json
"283554,28561000ecb0bd2c",/workspace/data/crowdhuman/Images/283554_28561000ecb0bd2c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_28561000ecb0bd2c.json
"283554,3d5b50001f1fadbf",/workspace/data/crowdhuman/Images/283554_3d5b50001f1fadbf.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_3d5b50001f1fadbf.json
"282555,b24600001457b30e",/workspace/data/crowdhuman/Images/282555_b24600001457b30e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_b24600001457b30e.json
"282555,95a97000ba6b1018",/workspace/data/crowdhuman/Images/282555_95a97000ba6b1018.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_95a97000ba6b1018.json
"283081,14e480001e1b25a3",/workspace/data/crowdhuman/Images/283081_14e480001e1b25a3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_14e480001e1b25a3.json
"282555,11315a00011ff2cb4",/workspace/data/crowdhuman/Images/282555_11315a00011ff2cb4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_11315a00011ff2cb4.json
"282555,91176000b3ce314f",/workspace/data/crowdhuman/Images/282555_91176000b3ce314f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_91176000b3ce314f.json
"283647,abd9000aaad9558",/workspace/data/crowdhuman/Images/283647_abd9000aaad9558.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_abd9000aaad9558.json
"273278,f55f60001b42c59f",/workspace/data/crowdhuman/Images/273278_f55f60001b42c59f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f55f60001b42c59f.json
"273278,7ec7700092a63ba8",/workspace/data/crowdhuman/Images/273278_7ec7700092a63ba8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_7ec7700092a63ba8.json
"283991,2022b000157961db",/workspace/data/crowdhuman/Images/283991_2022b000157961db.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_2022b000157961db.json
"273278,a05d3000f1c3e8be",/workspace/data/crowdhuman/Images/273278_a05d3000f1c3e8be.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_a05d3000f1c3e8be.json
"283992,1681b000f461df42",/workspace/data/crowdhuman/Images/283992_1681b000f461df42.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_1681b000f461df42.json
"282555,af26400071971313",/workspace/data/crowdhuman/Images/282555_af26400071971313.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_af26400071971313.json
"273271,71d90008f13b949",/workspace/data/crowdhuman/Images/273271_71d90008f13b949.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_71d90008f13b949.json
"282555,54c2c000e06d9bc2",/workspace/data/crowdhuman/Images/282555_54c2c000e06d9bc2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_54c2c000e06d9bc2.json
"273278,f102e00008e04a23",/workspace/data/crowdhuman/Images/273278_f102e00008e04a23.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f102e00008e04a23.json
"282555,6355e000996e97fc",/workspace/data/crowdhuman/Images/282555_6355e000996e97fc.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_6355e000996e97fc.json
"273275,843a5000b4f3e0b8",/workspace/data/crowdhuman/Images/273275_843a5000b4f3e0b8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_843a5000b4f3e0b8.json
"282555,c6252000a4703d54",/workspace/data/crowdhuman/Images/282555_c6252000a4703d54.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_c6252000a4703d54.json
"273278,858b30005359cf66",/workspace/data/crowdhuman/Images/273278_858b30005359cf66.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_858b30005359cf66.json
"273271,22b77000787a7272",/workspace/data/crowdhuman/Images/273271_22b77000787a7272.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_22b77000787a7272.json
"282555,447e5000829df7e6",/workspace/data/crowdhuman/Images/282555_447e5000829df7e6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_447e5000829df7e6.json
"283647,7f69000a43e814b",/workspace/data/crowdhuman/Images/283647_7f69000a43e814b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_7f69000a43e814b.json
"273275,65f7c0008f5d8ed5",/workspace/data/crowdhuman/Images/273275_65f7c0008f5d8ed5.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_65f7c0008f5d8ed5.json
"283647,152e7000b7b48112",/workspace/data/crowdhuman/Images/283647_152e7000b7b48112.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_152e7000b7b48112.json
"283554,165400007c46dcb",/workspace/data/crowdhuman/Images/283554_165400007c46dcb.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_165400007c46dcb.json
"283991,19dae000b0f9551f",/workspace/data/crowdhuman/Images/283991_19dae000b0f9551f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_19dae000b0f9551f.json
"273278,49f13000770abe5f",/workspace/data/crowdhuman/Images/273278_49f13000770abe5f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_49f13000770abe5f.json
"273275,ecaf0000d2b39268",/workspace/data/crowdhuman/Images/273275_ecaf0000d2b39268.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_ecaf0000d2b39268.json
"273271,227b70004a7baf0a",/workspace/data/crowdhuman/Images/273271_227b70004a7baf0a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_227b70004a7baf0a.json
"283991,121cf000059ddb46",/workspace/data/crowdhuman/Images/283991_121cf000059ddb46.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_121cf000059ddb46.json
"283991,482f000348bfcbc",/workspace/data/crowdhuman/Images/283991_482f000348bfcbc.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_482f000348bfcbc.json
"283554,65d5000de100ea3",/workspace/data/crowdhuman/Images/283554_65d5000de100ea3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_65d5000de100ea3.json
"282555,76001000a74cfa11",/workspace/data/crowdhuman/Images/282555_76001000a74cfa11.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_76001000a74cfa11.json
"273275,c96d500044dff583",/workspace/data/crowdhuman/Images/273275_c96d500044dff583.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_c96d500044dff583.json
"273275,66002000ec250f28",/workspace/data/crowdhuman/Images/273275_66002000ec250f28.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_66002000ec250f28.json
"273278,a753000396c56bd",/workspace/data/crowdhuman/Images/273278_a753000396c56bd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_a753000396c56bd.json
"273275,e2dc10000c1cb4cd",/workspace/data/crowdhuman/Images/273275_e2dc10000c1cb4cd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_e2dc10000c1cb4cd.json
"273275,152850003364383d",/workspace/data/crowdhuman/Images/273275_152850003364383d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_152850003364383d.json
"282555,a9eb500020c461ae",/workspace/data/crowdhuman/Images/282555_a9eb500020c461ae.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_a9eb500020c461ae.json
"273275,6a11d000f52c34a9",/workspace/data/crowdhuman/Images/273275_6a11d000f52c34a9.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_6a11d000f52c34a9.json
"273278,f71e700020819f43",/workspace/data/crowdhuman/Images/273278_f71e700020819f43.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_f71e700020819f43.json
"282555,234e7000f6bbe722",/workspace/data/crowdhuman/Images/282555_234e7000f6bbe722.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_234e7000f6bbe722.json
"273275,7f947000b3d7baee",/workspace/data/crowdhuman/Images/273275_7f947000b3d7baee.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_7f947000b3d7baee.json
"283081,1628a000d855eb62",/workspace/data/crowdhuman/Images/283081_1628a000d855eb62.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_1628a000d855eb62.json
"283554,154da000a8d659cd",/workspace/data/crowdhuman/Images/283554_154da000a8d659cd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_154da000a8d659cd.json
"284193,2dd91000cfdf3bf2",/workspace/data/crowdhuman/Images/284193_2dd91000cfdf3bf2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_2dd91000cfdf3bf2.json
"273275,dc346000e2e4fa2e",/workspace/data/crowdhuman/Images/273275_dc346000e2e4fa2e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_dc346000e2e4fa2e.json
"283991,16a9e000edeefca3",/workspace/data/crowdhuman/Images/283991_16a9e000edeefca3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_16a9e000edeefca3.json
"282555,3dbcf0001fb29580",/workspace/data/crowdhuman/Images/282555_3dbcf0001fb29580.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_3dbcf0001fb29580.json
"273275,ea9e3000e0ab2fde",/workspace/data/crowdhuman/Images/273275_ea9e3000e0ab2fde.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_ea9e3000e0ab2fde.json
"273278,ae34a000eb15d69d",/workspace/data/crowdhuman/Images/273278_ae34a000eb15d69d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_ae34a000eb15d69d.json
"273271,1f33000bf0a04ad",/workspace/data/crowdhuman/Images/273271_1f33000bf0a04ad.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_1f33000bf0a04ad.json
"273278,1b52d000188fc0a8",/workspace/data/crowdhuman/Images/273278_1b52d000188fc0a8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_1b52d000188fc0a8.json
"273278,d3dc000608c9441",/workspace/data/crowdhuman/Images/273278_d3dc000608c9441.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_d3dc000608c9441.json
"273275,11cf0a000b8f6b228",/workspace/data/crowdhuman/Images/273275_11cf0a000b8f6b228.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_11cf0a000b8f6b228.json
"282555,84c380005aec918b",/workspace/data/crowdhuman/Images/282555_84c380005aec918b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_84c380005aec918b.json
"273278,db5c2000c85b04b2",/workspace/data/crowdhuman/Images/273278_db5c2000c85b04b2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_db5c2000c85b04b2.json
"273278,6bb730000c93dc2d",/workspace/data/crowdhuman/Images/273278_6bb730000c93dc2d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_6bb730000c93dc2d.json
"273275,129cea000e4d1dc0a",/workspace/data/crowdhuman/Images/273275_129cea000e4d1dc0a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_129cea000e4d1dc0a.json
"283992,17fe700055038e41",/workspace/data/crowdhuman/Images/283992_17fe700055038e41.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_17fe700055038e41.json
"283647,18980000983dd631",/workspace/data/crowdhuman/Images/283647_18980000983dd631.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_18980000983dd631.json
"273275,80f370005217313a",/workspace/data/crowdhuman/Images/273275_80f370005217313a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_80f370005217313a.json
"284193,b80c000a6d9eab1",/workspace/data/crowdhuman/Images/284193_b80c000a6d9eab1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_b80c000a6d9eab1.json
"273275,10b6620002b23376f",/workspace/data/crowdhuman/Images/273275_10b6620002b23376f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_10b6620002b23376f.json
"282555,124edc0005b46e4d4",/workspace/data/crowdhuman/Images/282555_124edc0005b46e4d4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_124edc0005b46e4d4.json
"283554,1119e000128558e7",/workspace/data/crowdhuman/Images/283554_1119e000128558e7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_1119e000128558e7.json
"273275,69ee30000392bb49",/workspace/data/crowdhuman/Images/273275_69ee30000392bb49.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_69ee30000392bb49.json
"273275,ce6d50001fcea6e8",/workspace/data/crowdhuman/Images/273275_ce6d50001fcea6e8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_ce6d50001fcea6e8.json
"273278,11d5ee000ed0143dd",/workspace/data/crowdhuman/Images/273278_11d5ee000ed0143dd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_11d5ee000ed0143dd.json
"283991,1dfeb00055155099",/workspace/data/crowdhuman/Images/283991_1dfeb00055155099.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1dfeb00055155099.json
"282555,8a58400011b47b81",/workspace/data/crowdhuman/Images/282555_8a58400011b47b81.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_8a58400011b47b81.json
"273278,983b90008b474eb5",/workspace/data/crowdhuman/Images/273278_983b90008b474eb5.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_983b90008b474eb5.json
"273275,85a4d00063f3b54c",/workspace/data/crowdhuman/Images/273275_85a4d00063f3b54c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_85a4d00063f3b54c.json
"273275,bd6780007892db71",/workspace/data/crowdhuman/Images/273275_bd6780007892db71.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_bd6780007892db71.json
"273275,11c9a80004976a49b",/workspace/data/crowdhuman/Images/273275_11c9a80004976a49b.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_11c9a80004976a49b.json
"283991,1a39000aa040d19",/workspace/data/crowdhuman/Images/283991_1a39000aa040d19.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1a39000aa040d19.json
"282555,8fc2100006b2dab9",/workspace/data/crowdhuman/Images/282555_8fc2100006b2dab9.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_8fc2100006b2dab9.json
"283992,5583000cfebdaf2",/workspace/data/crowdhuman/Images/283992_5583000cfebdaf2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_5583000cfebdaf2.json
"273278,d4b0a00017f8d6e6",/workspace/data/crowdhuman/Images/273278_d4b0a00017f8d6e6.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_d4b0a00017f8d6e6.json
"283081,6ee7000ab4cbb31",/workspace/data/crowdhuman/Images/283081_6ee7000ab4cbb31.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_6ee7000ab4cbb31.json
"283647,50e0000da03edf8",/workspace/data/crowdhuman/Images/283647_50e0000da03edf8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_50e0000da03edf8.json
"273275,566970000e66a715",/workspace/data/crowdhuman/Images/273275_566970000e66a715.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_566970000e66a715.json
"273275,1ddb000b0ac7e28",/workspace/data/crowdhuman/Images/273275_1ddb000b0ac7e28.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_1ddb000b0ac7e28.json
"273275,e757b000c4fb13f1",/workspace/data/crowdhuman/Images/273275_e757b000c4fb13f1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_e757b000c4fb13f1.json
"273275,11db07000638f95b9",/workspace/data/crowdhuman/Images/273275_11db07000638f95b9.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_11db07000638f95b9.json
"273275,7004e00013097bf1",/workspace/data/crowdhuman/Images/273275_7004e00013097bf1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_7004e00013097bf1.json
"273278,1311d1000c4a0e121",/workspace/data/crowdhuman/Images/273278_1311d1000c4a0e121.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_1311d1000c4a0e121.json
"273275,b91db000e2abf203",/workspace/data/crowdhuman/Images/273275_b91db000e2abf203.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_b91db000e2abf203.json
"273278,db0690009da86358",/workspace/data/crowdhuman/Images/273278_db0690009da86358.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_db0690009da86358.json
"283081,69ec000edcf3632",/workspace/data/crowdhuman/Images/283081_69ec000edcf3632.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_69ec000edcf3632.json
"283992,111430000d8bbab3",/workspace/data/crowdhuman/Images/283992_111430000d8bbab3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_111430000d8bbab3.json
"283554,1bdd9000f9b0bfb7",/workspace/data/crowdhuman/Images/283554_1bdd9000f9b0bfb7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_1bdd9000f9b0bfb7.json
"273278,41d2f000e028aed7",/workspace/data/crowdhuman/Images/273278_41d2f000e028aed7.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_41d2f000e028aed7.json
"273275,105485000b98d05ce",/workspace/data/crowdhuman/Images/273275_105485000b98d05ce.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_105485000b98d05ce.json
"283647,1850c000f9b89df8",/workspace/data/crowdhuman/Images/283647_1850c000f9b89df8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283647_1850c000f9b89df8.json
"283991,1e30f000ebeb929e",/workspace/data/crowdhuman/Images/283991_1e30f000ebeb929e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1e30f000ebeb929e.json
"283992,496e0003530a8f4",/workspace/data/crowdhuman/Images/283992_496e0003530a8f4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_496e0003530a8f4.json
"284193,2ecb7000c2081ec0",/workspace/data/crowdhuman/Images/284193_2ecb7000c2081ec0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_2ecb7000c2081ec0.json
"273278,fbc630006a923746",/workspace/data/crowdhuman/Images/273278_fbc630006a923746.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_fbc630006a923746.json
"283081,3981000c614e44e",/workspace/data/crowdhuman/Images/283081_3981000c614e44e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_3981000c614e44e.json
"273278,1323a9000bc3747c8",/workspace/data/crowdhuman/Images/273278_1323a9000bc3747c8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_1323a9000bc3747c8.json
"282555,55bf2000d1d7c72f",/workspace/data/crowdhuman/Images/282555_55bf2000d1d7c72f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_55bf2000d1d7c72f.json
"282555,d850100016e6bb4e",/workspace/data/crowdhuman/Images/282555_d850100016e6bb4e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_d850100016e6bb4e.json
"282555,d7b88000137ee8bd",/workspace/data/crowdhuman/Images/282555_d7b88000137ee8bd.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_d7b88000137ee8bd.json
"273275,a72d00003a9cc865",/workspace/data/crowdhuman/Images/273275_a72d00003a9cc865.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_a72d00003a9cc865.json
"282555,a6d820003d286277",/workspace/data/crowdhuman/Images/282555_a6d820003d286277.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_a6d820003d286277.json
"273275,ccdd00039a05054",/workspace/data/crowdhuman/Images/273275_ccdd00039a05054.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_ccdd00039a05054.json
"283554,1ba9e0001f268b74",/workspace/data/crowdhuman/Images/283554_1ba9e0001f268b74.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283554_1ba9e0001f268b74.json
"284193,197f10002f2649d4",/workspace/data/crowdhuman/Images/284193_197f10002f2649d4.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_197f10002f2649d4.json
"273275,128806000345c1e58",/workspace/data/crowdhuman/Images/273275_128806000345c1e58.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_128806000345c1e58.json
"273278,d02a00009343b915",/workspace/data/crowdhuman/Images/273278_d02a00009343b915.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_d02a00009343b915.json
"273278,e5f7900079a330ba",/workspace/data/crowdhuman/Images/273278_e5f7900079a330ba.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_e5f7900079a330ba.json
"273271,20c590004b95f27e",/workspace/data/crowdhuman/Images/273271_20c590004b95f27e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273271_20c590004b95f27e.json
"273275,ac273000c67b6b09",/workspace/data/crowdhuman/Images/273275_ac273000c67b6b09.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_ac273000c67b6b09.json
"273278,11d64d0006ca7a9da",/workspace/data/crowdhuman/Images/273278_11d64d0006ca7a9da.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_11d64d0006ca7a9da.json
"283991,1dee0000024495f2",/workspace/data/crowdhuman/Images/283991_1dee0000024495f2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1dee0000024495f2.json
"273275,2ada10002196511a",/workspace/data/crowdhuman/Images/273275_2ada10002196511a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_2ada10002196511a.json
"282555,1c3280008eacff60",/workspace/data/crowdhuman/Images/282555_1c3280008eacff60.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_1c3280008eacff60.json
"273278,b3e74000a918de1e",/workspace/data/crowdhuman/Images/273278_b3e74000a918de1e.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_b3e74000a918de1e.json
"273275,113bbb00020b54457",/workspace/data/crowdhuman/Images/273275_113bbb00020b54457.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_113bbb00020b54457.json
"273278,75349000c62c8220",/workspace/data/crowdhuman/Images/273278_75349000c62c8220.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_75349000c62c8220.json
"283991,1d92d000d6fe2fc5",/workspace/data/crowdhuman/Images/283991_1d92d000d6fe2fc5.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1d92d000d6fe2fc5.json
"284193,af1400019f18a19",/workspace/data/crowdhuman/Images/284193_af1400019f18a19.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_af1400019f18a19.json
"282555,5042400039b4f62a",/workspace/data/crowdhuman/Images/282555_5042400039b4f62a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_5042400039b4f62a.json
"273275,1dfe4000c899f03f",/workspace/data/crowdhuman/Images/273275_1dfe4000c899f03f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_1dfe4000c899f03f.json
"282555,75d0500061b974f2",/workspace/data/crowdhuman/Images/282555_75d0500061b974f2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_75d0500061b974f2.json
"283081,dbaa000c0422a9a",/workspace/data/crowdhuman/Images/283081_dbaa000c0422a9a.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283081_dbaa000c0422a9a.json
"283992,392e00069823fe0",/workspace/data/crowdhuman/Images/283992_392e00069823fe0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_392e00069823fe0.json
"282555,372000de10e1b3",/workspace/data/crowdhuman/Images/282555_372000de10e1b3.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_372000de10e1b3.json
"284193,15479000ee24697d",/workspace/data/crowdhuman/Images/284193_15479000ee24697d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_15479000ee24697d.json
"273278,ed8de000d7e084d0",/workspace/data/crowdhuman/Images/273278_ed8de000d7e084d0.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_ed8de000d7e084d0.json
"283992,182060006ce128c8",/workspace/data/crowdhuman/Images/283992_182060006ce128c8.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283992_182060006ce128c8.json
"284193,8b0c000f1bca9ef",/workspace/data/crowdhuman/Images/284193_8b0c000f1bca9ef.png,/workspace/data/crowdhuman/annotations_json/annotation_train/284193_8b0c000f1bca9ef.json
"273275,804f000ffe6880c",/workspace/data/crowdhuman/Images/273275_804f000ffe6880c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_804f000ffe6880c.json
"273275,14480d0003d91001f",/workspace/data/crowdhuman/Images/273275_14480d0003d91001f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_14480d0003d91001f.json
"282555,3560c000bbd30996",/workspace/data/crowdhuman/Images/282555_3560c000bbd30996.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_3560c000bbd30996.json
"273278,8edd100077315a54",/workspace/data/crowdhuman/Images/273278_8edd100077315a54.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_8edd100077315a54.json
"273275,8078f0004fb453db",/workspace/data/crowdhuman/Images/273275_8078f0004fb453db.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_8078f0004fb453db.json
"282555,40b250000c46b05d",/workspace/data/crowdhuman/Images/282555_40b250000c46b05d.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_40b250000c46b05d.json
"273278,584b8000250d5019",/workspace/data/crowdhuman/Images/273278_584b8000250d5019.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_584b8000250d5019.json
"282555,a9ed30002c02fef2",/workspace/data/crowdhuman/Images/282555_a9ed30002c02fef2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/282555_a9ed30002c02fef2.json
"273278,af7f4000ab79166c",/workspace/data/crowdhuman/Images/273278_af7f4000ab79166c.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_af7f4000ab79166c.json
"273278,110e070008123485f",/workspace/data/crowdhuman/Images/273278_110e070008123485f.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_110e070008123485f.json
"273278,5350d0000ac25549",/workspace/data/crowdhuman/Images/273278_5350d0000ac25549.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_5350d0000ac25549.json
"273275,db173000ee6a6b33",/workspace/data/crowdhuman/Images/273275_db173000ee6a6b33.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_db173000ee6a6b33.json
"273278,132df80008e9e5f92",/workspace/data/crowdhuman/Images/273278_132df80008e9e5f92.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_132df80008e9e5f92.json
"273275,4af28000852439c1",/workspace/data/crowdhuman/Images/273275_4af28000852439c1.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273275_4af28000852439c1.json
"273278,7bfc700014fd6f08",/workspace/data/crowdhuman/Images/273278_7bfc700014fd6f08.png,/workspace/data/crowdhuman/annotations_json/annotation_train/273278_7bfc700014fd6f08.json
"283991,1e729000a03bbea2",/workspace/data/crowdhuman/Images/283991_1e729000a03bbea2.png,/workspace/data/crowdhuman/annotations_json/annotation_train/283991_1e729000a03bbea2.json
